keyword,using top 1,using top 3,using weight > 50,all
nga,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
rasa,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
ngm,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
tiro,Americas,Americas,Americas,Americas
perlu,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
mga,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
kopi,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
समझ,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
namorada,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
tbm,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
kong,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
dps,Asia_Australia,Africa_Europe,Africa_Europe,Africa_Europe
quarantine,Asia_Australia,Asia_Australia,Americas,Africa_Europe
@llinwood,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
gran,Africa_Europe,Africa_Europe,Africa_Europe,Americas
escrever,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
humano,Americas,Americas,Americas,Americas
futebol,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
meninas,Americas,Africa_Europe,Africa_Europe,Africa_Europe
lui,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
llamado,Americas,Americas,Americas,Americas
kek,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
frente,Americas,Americas,Americas,Americas
cair,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
experiencia,Americas,Americas,Americas,Americas
maga,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
aqui,Americas,Americas,Americas,Americas
berapa,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
parecer,Africa_Europe,Africa_Europe,Africa_Europe,Americas
emoção,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
gitu,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
tiene,Americas,Americas,Americas,Americas
quis,Americas,Africa_Europe,Africa_Europe,Africa_Europe
yan,Africa_Europe,Asia_Australia,Asia_Australia,Africa_Europe
cena,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
yaa,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
kalau,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
disfrutar,Africa_Europe,Africa_Europe,Americas,Americas
dapet,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
bota,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
chamar,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
समय,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
ahre,Americas,Americas,Americas,Americas
mesma,Americas,Africa_Europe,Africa_Europe,Africa_Europe
dems,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
mesmo,Americas,Africa_Europe,Africa_Europe,Africa_Europe
possível,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
parte,Americas,Americas,Americas,Americas
sekali,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
janeiro,Americas,Americas,Americas,Africa_Europe
demás,Americas,Americas,Americas,Americas
vuelva,Americas,Americas,Americas,Americas
vuelve,Americas,Americas,Americas,Americas
estado,Americas,Americas,Americas,Americas
crédito,Americas,Americas,Americas,Americas
física,Africa_Europe,Africa_Europe,Africa_Europe,Americas
pense,Americas,Africa_Europe,Americas,Africa_Europe
onda,Americas,Americas,Americas,Americas
pensa,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
onde,Americas,Africa_Europe,Africa_Europe,Africa_Europe
sexta,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
encontré,Americas,Americas,Americas,Americas
femme,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
alegria,Americas,Americas,Americas,Americas
fumar,Africa_Europe,Americas,Americas,Americas
mcconnell,Americas,Americas,Americas,Americas
fechar,Americas,Africa_Europe,Africa_Europe,Africa_Europe
@arvindkejriwal,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
disse,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
descobri,Americas,Africa_Europe,Africa_Europe,Africa_Europe
fato,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
historia,Americas,Americas,Americas,Americas
всё,Asia_Australia,Asia_Australia,Africa_Europe,Africa_Europe
fernando,Americas,Americas,Americas,Americas
pago,Americas,Americas,Americas,Americas
paga,Americas,Africa_Europe,Americas,Americas
pensé,Americas,Americas,Americas,Africa_Europe
morreu,Americas,Africa_Europe,Africa_Europe,Africa_Europe
shes,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
vraiment,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
nanaman,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
tchau,Americas,Americas,Americas,Americas
5555555555,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
puedo,Americas,Americas,Americas,Americas
pueda,Americas,Americas,Americas,Americas
padahal,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
puede,Americas,Americas,Americas,Americas
tropa,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
usar,Americas,Americas,Americas,Americas
احس,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
artista,Africa_Europe,Africa_Europe,Africa_Europe,Americas
washington,Americas,Asia_Australia,Americas,Americas
niños,Americas,Americas,Americas,Americas
inveja,Americas,Africa_Europe,Africa_Europe,Africa_Europe
sikit,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
pinto,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
@espn,Americas,Americas,Americas,Americas
courts,Americas,Americas,Americas,Americas
@brozoxmiswebs,Americas,Americas,Americas,Americas
nisso,Americas,Americas,Americas,Americas
começo,Americas,Americas,Americas,Africa_Europe
começa,Americas,Africa_Europe,Africa_Europe,Africa_Europe
cruel,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
dms,Americas,Americas,Americas,Africa_Europe
apesar,Americas,Africa_Europe,Africa_Europe,Americas
andando,Americas,Americas,Americas,Americas
arrumar,Americas,Africa_Europe,Americas,Africa_Europe
mejor,Americas,Americas,Americas,Americas
@foxnews,Americas,Americas,Americas,Americas
fois,Americas,Americas,Africa_Europe,Africa_Europe
señora,Americas,Americas,Americas,Americas
بالرياض,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
veux,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
heute,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
interference,Asia_Australia,Asia_Australia,Africa_Europe,Africa_Europe
nego,Americas,Africa_Europe,Africa_Europe,Africa_Europe
hijos,Americas,Americas,Americas,Americas
presente,Americas,Africa_Europe,Africa_Europe,Americas
auf,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
просто,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
cantar,Africa_Europe,Americas,Americas,Americas
aus,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
aur,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
brincando,Americas,Americas,Americas,Americas
başkanım,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
siapa,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
chinelo,Americas,Americas,Americas,Americas
algunos,Americas,Americas,Americas,Americas
georgia,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
voir,Americas,Americas,Africa_Europe,Africa_Europe
sextou,Americas,Americas,Americas,Americas
elegir,Africa_Europe,Americas,Americas,Americas
ejemplo,Americas,Americas,Americas,Americas
números,Americas,Americas,Americas,Americas
nem,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
tipo,Americas,Americas,Americas,Americas
integrity,Americas,Americas,Americas,Africa_Europe
sobre,Africa_Europe,Africa_Europe,Africa_Europe,Americas
estuve,Americas,Americas,Americas,Americas
mec,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
sdds,Americas,Americas,Americas,Americas
meu,Americas,Africa_Europe,Africa_Europe,Africa_Europe
nicht,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
@realdonaldtrump,Americas,Americas,Americas,Africa_Europe
oro,Americas,Americas,Americas,Americas
cidade,Americas,Africa_Europe,Africa_Europe,Africa_Europe
resto,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
besides,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
morar,Americas,Americas,Americas,Africa_Europe
jujur,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
sevgi,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
county,Americas,Americas,Americas,Africa_Europe
moral,Asia_Australia,Asia_Australia,Africa_Europe,Africa_Europe
tela,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
ellos,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
supporters,Asia_Australia,Africa_Europe,Asia_Australia,Africa_Europe
уже,Asia_Australia,Asia_Australia,Africa_Europe,Africa_Europe
impuestos,Americas,Americas,Americas,Americas
melhorar,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
porém,Americas,Americas,Americas,Americas
hizo,Americas,Americas,Americas,Americas
homie,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
decirle,Americas,Americas,Americas,Americas
satu,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
ministro,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
casal,Americas,Africa_Europe,Africa_Europe,Africa_Europe
quoi,Americas,Africa_Europe,Africa_Europe,Africa_Europe
segundos,Americas,Americas,Americas,Americas
president,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
caixa,Americas,Africa_Europe,Africa_Europe,Africa_Europe
tunggu,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
aguento,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
banget,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
atención,Americas,Americas,Americas,Americas
aguenta,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
tetap,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
álbum,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
cerrar,Americas,Americas,Americas,Americas
gente,Americas,Americas,Americas,Americas
ouvindo,Americas,Americas,Americas,Americas
creo,Americas,Americas,Americas,Americas
cree,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
aoc,Americas,Americas,Americas,Africa_Europe
mucho,Americas,Americas,Americas,Americas
wenn,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
wena,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
mensagem,Americas,Africa_Europe,Africa_Europe,Africa_Europe
sido,Americas,Americas,Americas,Americas
liga,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
soalnya,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
vacuna,Americas,Americas,Americas,Americas
cuma,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
dawg,Americas,Americas,Americas,Africa_Europe
@sportscenter,Americas,Americas,Americas,Americas
vota,Africa_Europe,Americas,Americas,Americas
hermoso,Americas,Americas,Americas,Americas
manda,Africa_Europe,Africa_Europe,Africa_Europe,Americas
mando,Africa_Europe,Africa_Europe,Africa_Europe,Americas
venezuela,Americas,Americas,Americas,Americas
hermosa,Americas,Americas,Americas,Americas
تنظيف,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
negocio,Americas,Americas,Americas,Americas
três,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
umur,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
olsun,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
sigan,Americas,Americas,Americas,Americas
ist,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
isi,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
fatto,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
rindo,Americas,Americas,Americas,Americas
fuckin,Americas,Africa_Europe,Africa_Europe,Africa_Europe
einen,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
compañero,Americas,Americas,Americas,Americas
bonita,Americas,Americas,Americas,Americas
bonito,Africa_Europe,Africa_Europe,Africa_Europe,Americas
segundo,Africa_Europe,Africa_Europe,Africa_Europe,Americas
digo,Americas,Americas,Americas,Americas
abrir,Americas,Americas,Americas,Americas
geral,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
diga,Americas,Americas,Americas,Americas
régimen,Americas,Americas,Americas,Americas
estrellas,Americas,Americas,Americas,Americas
sentimento,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
ilang,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
izquierda,Americas,Americas,Americas,Americas
desse,Americas,Americas,Americas,Africa_Europe
dessa,Americas,Americas,Americas,Africa_Europe
sendiri,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
pareja,Americas,Americas,Americas,Americas
unha,Americas,Americas,Americas,Americas
sente,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
olhos,Americas,Africa_Europe,Africa_Europe,Africa_Europe
maria,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
doa,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
simplesmente,Americas,Americas,Americas,Africa_Europe
dor,Americas,Africa_Europe,Africa_Europe,Africa_Europe
dos,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
dou,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
bakit,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
parang,Americas,Americas,Americas,Americas
quieren,Americas,Americas,Americas,Americas
desses,Americas,Americas,Americas,Africa_Europe
sozinho,Americas,Africa_Europe,Africa_Europe,Africa_Europe
principalmente,Americas,Americas,Americas,Americas
sozinha,Americas,Americas,Americas,Africa_Europe
vemos,Americas,Americas,Americas,Americas
bah,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
momentos,Americas,Americas,Americas,Americas
preto,Americas,Africa_Europe,Americas,Africa_Europe
saio,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
sorte,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
saiu,Americas,Americas,Americas,Africa_Europe
sais,Americas,Americas,Africa_Europe,Africa_Europe
sair,Americas,Africa_Europe,Africa_Europe,Africa_Europe
mínimo,Americas,Americas,Americas,Americas
uns,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
falar,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
falam,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
und,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
ung,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
técnico,Americas,Africa_Europe,Africa_Europe,Americas
foram,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
sai,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
durante,Africa_Europe,Africa_Europe,Americas,Americas
gatau,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
puta,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
puto,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
threw,Americas,Americas,Americas,Africa_Europe
mcm,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
lebih,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
gracias,Americas,Americas,Americas,Americas
sla,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
eden,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
mexico,Americas,Americas,Americas,Americas
seattle,Americas,Americas,Americas,Americas
kahit,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
quand,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
maka,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
livre,Americas,Americas,Americas,Africa_Europe
livro,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
ella,Asia_Australia,Americas,Americas,Americas
elle,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
triste,Americas,Americas,Americas,Americas
aparecer,Americas,Africa_Europe,Africa_Europe,Americas
hacer,Americas,Americas,Americas,Americas
vacina,Americas,Americas,Americas,Africa_Europe
programa,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
kasi,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
hacen,Americas,Americas,Americas,Americas
yeh,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
mientras,Americas,Americas,Americas,Americas
vendo,Africa_Europe,Americas,Americas,Americas
salamat,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
coloca,Americas,Americas,Americas,Americas
zou,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
razı,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
preseason,Americas,Americas,Americas,Americas
assim,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
@alferdez,Americas,Americas,Americas,Americas
natal,Americas,Africa_Europe,Africa_Europe,Africa_Europe
opa,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
opo,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
frase,Africa_Europe,Africa_Europe,Africa_Europe,Americas
faço,Americas,Africa_Europe,Africa_Europe,Africa_Europe
vdd,Americas,Americas,Americas,Africa_Europe
μου,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
faça,Americas,Africa_Europe,Africa_Europe,Africa_Europe
خلاص,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
hablar,Africa_Europe,Americas,Americas,Americas
bola,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
bolo,Americas,Africa_Europe,Africa_Europe,Africa_Europe
laki,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
كدا,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
louco,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
pegou,Americas,Americas,Americas,Americas
inferno,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
hicieron,Americas,Americas,Americas,Americas
maharashtra,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
luan,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
zum,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
erro,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
down,Asia_Australia,Asia_Australia,Americas,Africa_Europe
cantik,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
abrazo,Americas,Americas,Americas,Americas
encanta,Americas,Americas,Americas,Americas
pake,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
fora,Americas,Americas,Americas,Africa_Europe
dilerim,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
isang,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
drive,Asia_Australia,Americas,Americas,Africa_Europe
awhile,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
completamente,Americas,Americas,Americas,Americas
gracia,Africa_Europe,Africa_Europe,Africa_Europe,Americas
aparece,Americas,Americas,Americas,Americas
viste,Americas,Americas,Americas,Americas
definitivamente,Americas,Americas,Americas,Americas
quiere,Americas,Americas,Americas,Americas
publicar,Americas,Americas,Americas,Americas
hahahahahah,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
died,Asia_Australia,Asia_Australia,Americas,Africa_Europe
acciones,Africa_Europe,Africa_Europe,Americas,Americas
tocando,Americas,Americas,Americas,Americas
sorriso,Americas,Americas,Americas,Africa_Europe
menos,Americas,Americas,Americas,Americas
leche,Americas,Americas,Americas,Americas
primer,Americas,Americas,Americas,Americas
kadang,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
algumas,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
büyük,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
करत,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
depan,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
tacos,Americas,Americas,Americas,Americas
escucho,Americas,Americas,Americas,Americas
dio,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
die,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
somos,Americas,Americas,Americas,Americas
diz,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
dir,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
talaga,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
villa,Americas,Africa_Europe,Africa_Europe,Africa_Europe
lixo,Americas,Africa_Europe,Africa_Europe,Africa_Europe
consegue,Americas,Africa_Europe,Americas,Africa_Europe
feito,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
comecei,Americas,Africa_Europe,Africa_Europe,Africa_Europe
gustaría,Americas,Americas,Americas,Americas
política,Africa_Europe,Africa_Europe,Africa_Europe,Americas
alta,Americas,Africa_Europe,Americas,Americas
boa,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
treasure,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
elect,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
enorme,Americas,Africa_Europe,Americas,Americas
kayak,Americas,Americas,Americas,Americas
verga,Americas,Americas,Americas,Americas
patriots,Americas,Americas,Americas,Americas
siempre,Americas,Americas,Americas,Americas
pero,Americas,Americas,Americas,Americas
555,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
nueva,Americas,Americas,Americas,Americas
ontem,Americas,Africa_Europe,Africa_Europe,Africa_Europe
novio,Americas,Americas,Americas,Americas
ook,Africa_Europe,Americas,Africa_Europe,Americas
downtown,Americas,Americas,Americas,Americas
espero,Americas,Americas,Americas,Americas
อออ,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
flu,Americas,Americas,Americas,Africa_Europe
nenhuma,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
absurdo,Americas,Americas,Americas,Americas
nyo,Africa_Europe,Asia_Australia,Africa_Europe,Africa_Europe
maestro,Americas,Americas,Americas,Americas
nyc,Americas,Americas,Americas,Americas
nya,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
ultimamente,Africa_Europe,Americas,Americas,Americas
mas,Americas,Americas,Americas,Americas
mau,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
hombre,Americas,Americas,Americas,Americas
kkkkkkkkkkkkkk,Americas,Americas,Americas,Americas
mah,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
hanukkah,Americas,Americas,Americas,Americas
idc,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
dunia,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
nuts,Asia_Australia,Asia_Australia,Africa_Europe,Africa_Europe
necesitamos,Americas,Americas,Americas,Americas
cowboys,Americas,Americas,Americas,Americas
şükür,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
समर,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
mais,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
coaching,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
maia,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
kkkkkkkkk,Americas,Americas,Americas,Americas
texas,Americas,Americas,Americas,Americas
extraño,Americas,Americas,Americas,Americas
fuerte,Americas,Americas,Americas,Americas
kkk,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
nombre,Americas,Americas,Americas,Americas
bomba,Americas,Americas,Americas,Americas
gata,Africa_Europe,Africa_Europe,Africa_Europe,Americas
vocês,Americas,Africa_Europe,Americas,Africa_Europe
fazem,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
fazer,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
vagabundo,Americas,Americas,Americas,Americas
stat,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
ajak,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
água,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
auch,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
org,Americas,Americas,Americas,Africa_Europe
amigos,Americas,Americas,Americas,Americas
@nicolasmaduro,Americas,Americas,Americas,Americas
@donaldjtrumpjr,Americas,Americas,Americas,Americas
cria,Africa_Europe,Africa_Europe,Africa_Europe,Americas
carro,Americas,Americas,Americas,Americas
skrg,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
americans,Americas,Americas,Americas,Africa_Europe
namorar,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
tomando,Americas,Americas,Americas,Americas
lembro,Americas,Africa_Europe,Africa_Europe,Africa_Europe
lembra,Americas,Africa_Europe,Africa_Europe,Africa_Europe
biden's,Americas,Americas,Americas,Africa_Europe
número,Americas,Americas,Americas,Americas
gotta,Asia_Australia,Americas,Americas,Africa_Europe
pegar,Americas,Americas,Americas,Americas
corre,Americas,Americas,Americas,Americas
horrível,Americas,Americas,Americas,Americas
pais,Americas,Americas,Americas,Americas
selam,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
عارف,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
preciso,Americas,Africa_Europe,Africa_Europe,Africa_Europe
voter,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
consegui,Americas,Africa_Europe,Americas,Africa_Europe
shoe,Americas,Asia_Australia,Americas,Africa_Europe
estos,Americas,Americas,Americas,Americas
estou,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
cargo,Americas,Americas,Americas,Americas
realmente,Americas,Americas,Americas,Americas
varios,Americas,Americas,Americas,Americas
muna,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
utk,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
pire,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
razão,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
sean,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
chuva,Americas,Africa_Europe,Americas,Africa_Europe
acham,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
fdp,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
certeza,Americas,Africa_Europe,Africa_Europe,Americas
llorar,Americas,Americas,Americas,Americas
aviso,Americas,Americas,Americas,Americas
achar,Americas,Africa_Europe,Americas,Africa_Europe
tus,Americas,Americas,Americas,Americas
tuh,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
botafogo,Americas,Americas,Americas,Americas
había,Americas,Americas,Americas,Americas
они,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
fico,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
empezar,Americas,Americas,Americas,Americas
tout,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
garota,Americas,Africa_Europe,Africa_Europe,Africa_Europe
palavras,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
caramba,Americas,Americas,Americas,Africa_Europe
barra,Americas,Americas,Americas,Americas
arte,Americas,Americas,Americas,Americas
família,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
partida,Americas,Americas,Americas,Americas
partido,Americas,Americas,Americas,Americas
بھی,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
necesita,Americas,Americas,Americas,Americas
corinthians,Americas,Americas,Americas,Americas
pelotudo,Americas,Americas,Americas,Americas
