keyword,using top 1,using top 3,using weight > 50,all
sendiri,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
pareja,Americas,Americas,Americas,Americas
unha,Americas,Americas,Americas,Americas
sente,Americas,Americas,Americas,Americas
olhos,Africa_Europe,Africa_Europe,Africa_Europe,Americas
maria,Americas,Americas,Americas,Americas
doa,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
simplesmente,Americas,Americas,Americas,Americas
dor,Americas,Americas,Americas,Americas
dos,Africa_Europe,Americas,Americas,Americas
dou,Americas,Americas,Americas,Americas
bakit,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
parang,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
quieren,Americas,Americas,Americas,Americas
desses,Americas,Americas,Americas,Americas
sozinho,Americas,Americas,Americas,Americas
principalmente,Americas,Americas,Americas,Americas
sozinha,Americas,Americas,Americas,Americas
vemos,Americas,Americas,Americas,Americas
bah,Americas,Americas,Americas,Americas
momentos,Americas,Americas,Americas,Americas
preto,Americas,Americas,Americas,Americas
saio,Africa_Europe,Africa_Europe,Africa_Europe,Americas
sorte,Americas,Americas,Americas,Americas
saiu,Americas,Americas,Americas,Americas
sais,Asia_Australia,Africa_Europe,Africa_Europe,Africa_Europe
sair,Americas,Americas,Americas,Americas
mínimo,Americas,Americas,Americas,Americas
uns,Americas,Americas,Americas,Americas
falar,Americas,Americas,Americas,Americas
falam,Africa_Europe,Africa_Europe,Americas,Americas
und,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
ung,Americas,Americas,Americas,Americas
técnico,Americas,Americas,Americas,Americas
foram,Americas,Americas,Americas,Americas
sai,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
durante,Africa_Europe,Africa_Europe,Americas,Americas
gatau,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
puta,Africa_Europe,Africa_Europe,Africa_Europe,Americas
puto,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
threw,Americas,Americas,Americas,Americas
mcm,Americas,Americas,Americas,Americas
lebih,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
gracias,Americas,Americas,Americas,Americas
sla,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
eden,Americas,Americas,Americas,Americas
mexico,Americas,Americas,Americas,Americas
seattle,Americas,Americas,Americas,Americas
kahit,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
quand,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
maka,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
livre,Americas,Americas,Americas,Americas
livro,Africa_Europe,Americas,Americas,Americas
ella,Americas,Americas,Americas,Americas
elle,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
triste,Americas,Americas,Americas,Americas
aparecer,Americas,Americas,Americas,Americas
hacer,Americas,Americas,Americas,Americas
vacina,Americas,Americas,Americas,Americas
programa,Africa_Europe,Africa_Europe,Africa_Europe,Americas
kasi,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
hacen,Americas,Americas,Americas,Americas
yeh,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
mientras,Americas,Americas,Americas,Americas
vendo,Americas,Americas,Americas,Americas
salamat,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
coloca,Americas,Americas,Americas,Americas
zou,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
razı,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
preseason,Americas,Americas,Americas,Americas
assim,Americas,Americas,Americas,Americas
natal,Americas,Americas,Americas,Americas
opa,Americas,Americas,Americas,Americas
opo,Americas,Americas,Americas,Americas
frase,Americas,Americas,Americas,Americas
faço,Americas,Americas,Americas,Americas
vdd,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
μου,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
faça,Americas,Americas,Americas,Americas
خلاص,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
hablar,Americas,Americas,Americas,Americas
bola,Americas,Americas,Americas,Americas
bolo,Americas,Americas,Americas,Americas
laki,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
كدا,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
louco,Americas,Americas,Americas,Americas
pegou,Americas,Americas,Americas,Americas
inferno,Africa_Europe,Americas,Americas,Americas
hicieron,Americas,Americas,Americas,Americas
maharashtra,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
luan,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
zum,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
erro,Americas,Americas,Americas,Americas
down,Americas,Americas,Americas,Americas
cantik,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
abrazo,Americas,Americas,Americas,Americas
encanta,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
pake,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
fora,Americas,Americas,Americas,Americas
dilerim,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
isang,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
drive,Americas,Americas,Americas,Americas
awhile,Americas,Americas,Americas,Americas
completamente,Americas,Americas,Americas,Americas
gracia,Americas,Americas,Americas,Americas
aparece,Americas,Americas,Americas,Americas
viste,Africa_Europe,Africa_Europe,Africa_Europe,Americas
definitivamente,Americas,Americas,Americas,Americas
quiere,Americas,Americas,Americas,Americas
publicar,Americas,Americas,Americas,Americas
died,Americas,Americas,Americas,Americas
acciones,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
tocando,Americas,Americas,Americas,Americas
sorriso,Americas,Americas,Americas,Americas
menos,Americas,Americas,Americas,Americas
leche,Americas,Americas,Americas,Americas
primer,Americas,Americas,Americas,Americas
kadang,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
algumas,Americas,Americas,Americas,Americas
büyük,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
करत,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
depan,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
tacos,Americas,Americas,Americas,Americas
escucho,Americas,Americas,Americas,Americas
dio,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
die,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
somos,Americas,Americas,Americas,Americas
diz,Africa_Europe,Africa_Europe,Africa_Europe,Americas
dir,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
talaga,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
villa,Americas,Americas,Americas,Americas
lixo,Americas,Americas,Americas,Americas
consegue,Americas,Americas,Americas,Americas
feito,Americas,Americas,Americas,Americas
comecei,Americas,Americas,Americas,Americas
gustaría,Americas,Americas,Americas,Americas
política,Americas,Americas,Americas,Americas
alta,Africa_Europe,Americas,Americas,Americas
boa,Americas,Americas,Americas,Americas
treasure,Americas,Americas,Americas,Americas
elect,Africa_Europe,Africa_Europe,Africa_Europe,Americas
enorme,Americas,Americas,Americas,Americas
kayak,Americas,Americas,Americas,Americas
verga,Americas,Americas,Americas,Americas
patriots,Americas,Americas,Americas,Americas
siempre,Americas,Americas,Americas,Americas
pero,Americas,Americas,Americas,Americas
555,Americas,Americas,Americas,Americas
nueva,Americas,Americas,Americas,Americas
ontem,Americas,Americas,Americas,Americas
novio,Americas,Americas,Americas,Americas
ook,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
downtown,Americas,Americas,Americas,Americas
espero,Americas,Americas,Americas,Americas
อออ,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
flu,Americas,Americas,Americas,Americas
nenhuma,Americas,Americas,Americas,Americas
absurdo,Americas,Americas,Americas,Americas
nyo,Africa_Europe,Asia_Australia,Asia_Australia,Asia_Australia
maestro,Americas,Americas,Americas,Americas
nyc,Americas,Americas,Americas,Americas
nya,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
ultimamente,Americas,Americas,Americas,Americas
mas,Americas,Americas,Americas,Americas
mau,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
hombre,Americas,Americas,Americas,Americas
mah,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
hanukkah,Americas,Americas,Americas,Americas
idc,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
dunia,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
nuts,Asia_Australia,Asia_Australia,Asia_Australia,Americas
necesitamos,Americas,Americas,Americas,Americas
cowboys,Americas,Americas,Americas,Americas
şükür,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
समर,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
mais,Americas,Americas,Americas,Americas
coaching,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
maia,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
texas,Americas,Americas,Americas,Americas
extraño,Americas,Americas,Americas,Americas
fuerte,Americas,Americas,Americas,Americas
kkk,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
nombre,Americas,Americas,Americas,Americas
bomba,Africa_Europe,Africa_Europe,Africa_Europe,Americas
gata,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
vocês,Americas,Americas,Americas,Americas
fazem,Africa_Europe,Africa_Europe,Americas,Americas
fazer,Americas,Americas,Americas,Americas
vagabundo,Americas,Americas,Americas,Americas
stat,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
ajak,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
água,Americas,Americas,Americas,Americas
auch,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
org,Americas,Americas,Americas,Americas
amigos,Americas,Americas,Americas,Americas
cria,Africa_Europe,Americas,Americas,Americas
carro,Americas,Americas,Americas,Americas
skrg,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
americans,Americas,Americas,Americas,Americas
namorar,Africa_Europe,Africa_Europe,Americas,Americas
tomando,Americas,Americas,Americas,Americas
lembro,Americas,Americas,Americas,Americas
lembra,Americas,Americas,Americas,Americas
biden's,Americas,Americas,Americas,Americas
número,Americas,Americas,Americas,Americas
gotta,Americas,Americas,Americas,Americas
pegar,Americas,Americas,Americas,Americas
corre,Americas,Americas,Americas,Americas
horrível,Americas,Americas,Americas,Americas
pais,Americas,Americas,Africa_Europe,Africa_Europe
selam,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
عارف,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
preciso,Americas,Americas,Americas,Americas
voter,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
consegui,Americas,Americas,Americas,Americas
shoe,Americas,Americas,Americas,Americas
estos,Americas,Americas,Americas,Americas
estou,Africa_Europe,Americas,Americas,Americas
cargo,Americas,Americas,Americas,Americas
realmente,Americas,Americas,Americas,Americas
varios,Americas,Americas,Americas,Americas
muna,Americas,Americas,Americas,Americas
utk,Americas,Americas,Americas,Americas
pire,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
razão,Americas,Americas,Americas,Americas
sean,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
chuva,Americas,Americas,Americas,Americas
acham,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
fdp,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
certeza,Americas,Americas,Americas,Americas
llorar,Americas,Americas,Americas,Americas
aviso,Americas,Americas,Americas,Americas
achar,Americas,Americas,Americas,Americas
tus,Africa_Europe,Africa_Europe,Africa_Europe,Americas
tuh,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
botafogo,Americas,Americas,Americas,Americas
había,Americas,Americas,Americas,Americas
они,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
fico,Americas,Americas,Americas,Americas
empezar,Americas,Americas,Americas,Americas
tout,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
garota,Americas,Americas,Americas,Americas
palavras,Africa_Europe,Africa_Europe,Africa_Europe,Americas
caramba,Americas,Americas,Americas,Americas
barra,Americas,Americas,Americas,Americas
arte,Americas,Americas,Americas,Americas
família,Americas,Americas,Americas,Americas
partida,Americas,Americas,Americas,Americas
partido,Americas,Americas,Americas,Americas
بھی,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
necesita,Americas,Americas,Americas,Americas
corinthians,Americas,Americas,Americas,Americas
pelotudo,Americas,Americas,Americas,Americas
она,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
sayang,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
там,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
coca,Africa_Europe,Africa_Europe,Africa_Europe,Americas
outras,Africa_Europe,Americas,Americas,Americas
pau,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
balik,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
sama,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
pag,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
pai,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
pak,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
bago,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
perché,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
شما,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
então,Americas,Americas,Americas,Americas
perto,Americas,Americas,Americas,Americas
pelas,Americas,Americas,Americas,Americas
или,Africa_Europe,Asia_Australia,Africa_Europe,Africa_Europe
virei,Americas,Americas,Americas,Americas
moi,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
mon,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
viver,Africa_Europe,Americas,Americas,Americas
quantas,Americas,Americas,Americas,Americas
journée,Americas,Americas,Africa_Europe,Africa_Europe
proprio,Americas,Americas,Americas,Americas
imagem,Americas,Americas,Americas,Americas
naar,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
sudah,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
qnd,Americas,Americas,Americas,Americas
contagios,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
empresa,Americas,Americas,Americas,Americas
shri,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
achava,Americas,Americas,Americas,Americas
masalah,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
versin,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
pada,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
lópez,Americas,Americas,Americas,Americas
pasando,Americas,Americas,Americas,Americas
chata,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
chato,Americas,Americas,Americas,Americas
agora,Americas,Americas,Americas,Americas
kepala,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
planeta,Africa_Europe,Africa_Europe,Africa_Europe,Americas
علاج,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
ещё,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
fila,Americas,Americas,Americas,Americas
istanbul,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
nível,Americas,Americas,Americas,Americas
podría,Americas,Americas,Americas,Americas
mamaya,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
เลย,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
sentindo,Americas,Americas,Americas,Americas
claramente,Americas,Americas,Americas,Americas
venha,Americas,Americas,Americas,Americas
oportunidades,Americas,Americas,Americas,Americas
liat,Americas,Americas,Americas,Americas
viajar,Americas,Americas,Americas,Americas
عشان,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
falo,Americas,Americas,Americas,Americas
socorro,Americas,Americas,Americas,Americas
fala,Americas,Americas,Americas,Americas
fale,Africa_Europe,Africa_Europe,Africa_Europe,Americas
pueblo,Americas,Americas,Americas,Americas
alma,Americas,Americas,Americas,Americas
gop,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
meses,Americas,Americas,Americas,Americas
negara,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
neighborhood,Americas,Americas,Americas,Americas
grabe,Asia_Australia,Asia_Australia,Americas,Americas
walang,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
abi,Americas,Americas,Americas,Americas
menang,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
dias,Africa_Europe,Americas,Americas,Americas
günler,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
bener,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
varias,Americas,Americas,Americas,Americas
conta,Americas,Americas,Americas,Americas
felicidade,Americas,Americas,Americas,Americas
eclipse,Asia_Australia,Americas,Americas,Americas
acontecer,Americas,Americas,Americas,Americas
minutos,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
africa,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
otros,Americas,Americas,Americas,Americas
gaat,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
gaan,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
pobres,Americas,Americas,Americas,Americas
seguidores,Americas,Americas,Americas,Americas
dey,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
der,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
det,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
deu,Americas,Americas,Americas,Americas
deh,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
del,Americas,Americas,Americas,Americas
sacar,Americas,Americas,Americas,Americas
def,Americas,Americas,Africa_Europe,Africa_Europe
الورد,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
gini,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
deveria,Americas,Americas,Americas,Americas
morte,Americas,Americas,Americas,Americas
viene,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
brady,Americas,Americas,Americas,Americas
paz,Americas,Americas,Americas,Americas
karo,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
senhora,Americas,Americas,Americas,Americas
celular,Americas,Americas,Americas,Americas
پاکستان,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
poxa,Americas,Americas,Americas,Americas
pena,Americas,Americas,Americas,Americas
nhi,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
opción,Americas,Americas,Americas,Americas
respeito,Americas,Americas,Americas,Americas
oke,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
pernah,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
porto,Americas,Americas,Americas,Americas
bagi,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
hari,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
portland,Americas,Asia_Australia,Americas,Americas
vitória,Americas,Americas,Americas,Americas
perro,Americas,Americas,Americas,Americas
ternyata,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
alguem,Africa_Europe,Africa_Europe,Americas,Americas
verdade,Americas,Americas,Americas,Americas
kamala,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
vida,Americas,Americas,Americas,Americas
tahu,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
punya,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
cada,Americas,Americas,Americas,Americas
cade,Americas,Americas,Americas,Americas
dong,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
jogo,Americas,Americas,Americas,Americas
joga,Americas,Americas,Americas,Americas
kok,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
custa,Americas,Americas,Americas,Americas
merde,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
merda,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
toh,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
akan,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
para,Americas,Americas,Americas,Americas
inteiro,Americas,Americas,Americas,Americas
escolher,Americas,Americas,Americas,Americas
mahal,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
conhecer,Americas,Americas,Americas,Americas
cambios,Americas,Americas,Americas,Americas
cennet,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
cadê,Africa_Europe,Africa_Europe,Africa_Europe,Americas
terça,Americas,Americas,Americas,Americas
blanco,Africa_Europe,Africa_Europe,Americas,Americas
mamá,Americas,Americas,Americas,Americas
redes,Africa_Europe,Americas,Americas,Americas
essa,Americas,Americas,Americas,Americas
esse,Americas,Americas,Americas,Americas
bayar,Africa_Europe,Africa_Europe,Asia_Australia,Asia_Australia
condições,Americas,Americas,Americas,Americas
corrupto,Americas,Americas,Americas,Americas
sapa,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
tinha,Americas,Americas,Americas,Americas
idiota,Americas,Americas,Americas,Americas
pinche,Americas,Americas,Americas,Americas
ruim,Americas,Americas,Americas,Americas
toronto,Americas,Americas,Americas,Americas
meio,Americas,Americas,Americas,Americas
mein,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
meia,Americas,Americas,Americas,Americas
salud,Americas,Americas,Americas,Americas
lavar,Americas,Americas,Americas,Americas
sila,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
garcia,Americas,Americas,Americas,Americas
setelah,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
fazendo,Americas,Americas,Americas,Americas
errores,Americas,Americas,Americas,Americas
confianza,Americas,Americas,Americas,Americas
amizade,Americas,Americas,Americas,Americas
türkiye,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
tempos,Africa_Europe,Africa_Europe,Americas,Americas
filho,Americas,Americas,Americas,Americas
filha,Americas,Americas,Americas,Americas
andar,Americas,Americas,Americas,Americas
شركة,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
parar,Americas,Americas,Americas,Americas
reto,Americas,Americas,Americas,Americas
cielo,Americas,Americas,Americas,Americas
kuya,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
regalar,Africa_Europe,Africa_Europe,Africa_Europe,Americas
demasiado,Americas,Americas,Americas,Americas
شركه,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
bila,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
fue,Americas,Americas,Americas,Americas
fui,Americas,Americas,Americas,Americas
portugal,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
postar,Africa_Europe,Americas,Americas,Americas
achei,Americas,Americas,Americas,Americas
sya,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
dgn,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
sosyal,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
entro,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
اللہ,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
feira,Americas,Americas,Americas,Americas
claro,Americas,Americas,Americas,Americas
nuestra,Americas,Americas,Americas,Americas
nuestro,Americas,Americas,Americas,Americas
letting,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
bij,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
bis,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
brabo,Americas,Americas,Americas,Americas
braba,Americas,Americas,Americas,Americas
baca,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
mostrar,Americas,Americas,Americas,Americas
pele,Americas,Americas,Americas,Americas
pela,Americas,Americas,Americas,Americas
coisas,Americas,Americas,Americas,Americas
morre,Americas,Americas,Americas,Americas
juste,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
morri,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
morro,Americas,Americas,Americas,Americas
bakal,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
bisa,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
jimmy,Americas,Americas,Americas,Americas
podem,Americas,Americas,Americas,Americas
ontario,Americas,Americas,Americas,Americas
podes,Americas,Americas,Americas,Americas
torcida,Africa_Europe,Africa_Europe,Africa_Europe,Americas
parei,Americas,Americas,Americas,Americas
sdv,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
papá,Americas,Americas,Americas,Americas
sdd,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
seria,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
tapos,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
andy,Africa_Europe,Africa_Europe,Africa_Europe,Americas
dinheiro,Americas,Americas,Americas,Americas
kkkkk,Americas,Americas,Americas,Americas
eller,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
yang,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
papo,Americas,Americas,Americas,Americas
papi,Americas,Americas,Americas,Americas
bagus,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
corazón,Americas,Americas,Americas,Americas
jgn,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
relação,Americas,Americas,Americas,Americas
quero,Americas,Americas,Americas,Americas
geração,Americas,Americas,Americas,Americas
senti,Americas,Americas,Americas,Americas
suave,Americas,Americas,Americas,Americas
amigas,Americas,Americas,Americas,Americas
sabia,Americas,Americas,Americas,Americas
saudade,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
ankara,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
totalmente,Africa_Europe,Americas,Americas,Americas
pulak,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
entender,Americas,Americas,Americas,Americas
кто,Asia_Australia,Africa_Europe,Africa_Europe,Africa_Europe
salah,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
ہیں,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
barang,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
belleza,Americas,Americas,Americas,Americas
escola,Africa_Europe,Africa_Europe,Americas,Americas
dengan,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
och,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
luiz,Americas,Americas,Americas,Americas
sind,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
trocar,Americas,Americas,Americas,Americas
cero,Americas,Americas,Americas,Americas
clima,Americas,Americas,Americas,Americas
galera,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
named,Americas,Americas,Americas,Americas
фото,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
ederim,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
zijn,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
sentimentos,Americas,Americas,Americas,Americas
fique,Americas,Americas,Americas,Americas
che,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
chi,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
chp,Americas,Africa_Europe,Africa_Europe,Africa_Europe
força,Africa_Europe,Africa_Europe,Africa_Europe,Americas
aca,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
roupas,Americas,Americas,Americas,Americas
peguei,Americas,Americas,Americas,Americas
sinto,Africa_Europe,Africa_Europe,Africa_Europe,Americas
caminho,Americas,Americas,Americas,Americas
chá,Americas,Americas,Americas,Americas
lama,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
lame,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
aff,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
falta,Americas,Americas,Americas,Americas
kaki,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
